brand,model,year,engine_type,capacity,transmission,equipment,generation,priority,manual_path,has_manual,notes
Mitsubishi,Outlander,2008,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2009,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2010,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2011,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2012,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2013,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2014,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2015,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2016,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2017,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2018,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2019,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Outlander,2020,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2006,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2007,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2008,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2009,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2010,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2011,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2012,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2013,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2014,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2015,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2016,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2017,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2018,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero,2019,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2003,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2004,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2005,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2006,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2007,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2008,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2009,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2010,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2011,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2012,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2013,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2014,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2015,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2016,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Lancer,2017,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2010,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2011,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2012,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2013,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2014,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2015,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2016,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2017,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2018,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2019,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,ASX,2020,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2008,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2009,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2010,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2011,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2012,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2013,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2014,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2015,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2016,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2017,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2018,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2019,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Mitsubishi,Pajero Sport,2020,"4G63, 4G64, 4B11",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2006,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2007,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2008,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2009,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2010,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2011,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2013,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2014,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2015,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2016,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2017,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Civic,2018,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Accord,2003,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Honda,Accord,2004,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Honda,Accord,2005,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Accord,2006,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Accord,2007,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Accord,2008,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Accord,2009,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Accord,2010,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Accord,2012,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Accord,2014,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Accord,2015,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2002,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Honda,CR-V,2003,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Honda,CR-V,2004,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Honda,CR-V,2005,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2006,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2007,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2008,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2009,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2011,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2012,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2014,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2015,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2016,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2017,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,CR-V,2018,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2003,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Honda,Pilot,2004,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Honda,Pilot,2005,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2006,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2007,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2008,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2009,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2010,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2011,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2012,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2013,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2014,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2015,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Pilot,2016,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Fit,2002,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Honda,Fit,2003,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Honda,Fit,2004,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Honda,Fit,2005,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Fit,2006,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Fit,2007,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Fit,2008,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Fit,2009,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Fit,2010,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Fit,2011,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Fit,2012,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Fit,2013,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Honda,Fit,2014,"R18A, R20A, K20A",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2003,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Subaru,Forester,2004,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Subaru,Forester,2005,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2006,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2007,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2008,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2009,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2010,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2011,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2012,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2013,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2014,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2015,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2016,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2017,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Forester,2018,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2003,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Subaru,Outback,2004,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Subaru,Outback,2005,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2006,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2007,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2008,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2009,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2010,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2011,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2012,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2013,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2014,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2015,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2016,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2017,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Outback,2018,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Impreza,2003,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Subaru,Impreza,2004,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Low,,FALSE,Популярная модель в РФ
Subaru,Impreza,2005,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Impreza,2006,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
Subaru,Impreza,2007,"EJ20, EJ25, FB20",Unknown,"Manual, Automatic","Standard, Comfort, Luxe",Unknown,Medium,,FALSE,Популярная модель в РФ
